"구명","대여소ID","대여소번호","대여소명","대여소 주소","거치대수","위도","경도"
"동대문구","ST-274","615","용두동 레미안허브리츠아파트 앞","서울특별시 동대문구 용두동 696-13 용두동 레미안허브리츠아파트 앞","20","37.576382","127.03511"
"동대문구","ST-275","616","서울시립대 앞","서울특별시 동대문구 전농동 135-5시립대 앞","20","37.582561","127.054367"
"동대문구","ST-276","617","청솔우성아파트 앞","서울특별시 동대문구 답십리동 94-2 청솔우성아파트 앞","20","37.574203","127.057693"
"동대문구","ST-389","621","동대문중학교 옆","서울특별시 동대문구 사가정로 62동대문중학교 옆(버스정류장 부근)","15","37.574718","127.053391"
"동대문구","ST-390","622","전농사거리 교통섬","서울특별시 동대문구 사가정로 119전농사거리 교통섬(전농서적 앞)","15","37.577793","127.057831"
"동대문구","ST-391","623","서울시립대 정문 앞","서울특별시 동대문구 서울시립대로 161서울시립대 정문 앞(시더프라자빌딩 앞)","20","37.583698","127.053856"
"동대문구","ST-392","624","전농동 동아아파트 앞","서울특별시 동대문구 서울시립대로 31전농동 동아아파트 앞(T-World 앞 보도)","10","37.574188","127.045891"
"동대문구","ST-393","625","답십리초등학교 앞(현대시장 옆)","서울특별시 동대문구 전농로 34답십리초등학교 앞(현대시장 옆)","9","37.568192","127.057175"
"동대문구","ST-394","626","군자교 서측 녹지대","서울특별시 동대문구 장한로6길 95군자교녹지대 동측 앞","10","37.561153","127.070969"
"동대문구","ST-395","627","장안동삼거리 교통섬","서울특별시 동대문구 사가정로 240장안동삼거리 교통섬","10","37.578632","127.071907"
"동대문구","ST-396","628","휘봉고등학교 앞","서울특별시 동대문구 한천로 290휘봉고등학교 앞","15","37.586815","127.067543"
"동대문구","ST-397","630","동대문구 보건소","서울특별시 동대문구 천호대로 145동대문구 보건소","15","37.574852","127.040306"
"동대문구","ST-398","631","답십리역 1번출구","서울특별시 동대문구 천호대로 269답십리역 1번출구","15","37.568184","127.051277"
"동대문구","ST-400","633","청량리 기업은행 앞","서울특별시 동대문구 홍릉로 1청량리 기업은행 앞","8","37.580406","127.044823"
"동대문구","ST-401","634","외국어대 정문 앞","서울특별시 동대문구 이문로 107외국어대 정문 앞","20","37.59602","127.05983"
"동대문구","ST-402","635","시조사 앞 (청량고정문 옆)","서울특별시 동대문구 이문로1길 11시조사 앞 (청량고정문 옆)","12","37.587517","127.052773"
"동대문구","ST-403","636","세종대왕기념관 교차로","서울특별시 동대문구 회기로 56세종대왕기념관 교차로","10","37.5909","127.042587"
"동대문구","ST-404","637","KAIST 경영대학 앞","서울특별시 동대문구 회기로 85KAIST 경영대학 앞","10","37.591614","127.045792"
"동대문구","ST-405","638","서울시립대 정보기술관","서울특별시 동대문구 한천로43길 12-14서울시립대 정보기술관","20","37.583008","127.060974"
"동대문구","ST-406","639","서울시립대 후문","서울특별시 동대문구 한천로43길 12-14서울시립대 후문","14","37.585197","127.060951"
"동대문구","ST-407","640","KEB하나은행 청량리역지점","서울특별시 동대문구 왕산로 205KEB하나은행 청량리역지점","6","37.582455","127.044495"
"동대문구","ST-408","641","용두역 4번출구","서울특별시 동대문구 청계천로 563용두역 4번출구","10","37.573753","127.038536"
"동대문구","ST-409","642","신답역 사거리","서울특별시 동대문구 천호대로 231신답역 빵굼터 앞","7","37.570156","127.048584"
"동대문구","ST-410","643","동대문구민체육센터 (육교아래)","서울특별시 동대문구 장안벚꽃로 77동대문구민체육센터 (육교아래)","10","37.566971","127.074417"
"동대문구","ST-1298","646","장한평역 1번출구 (국민은행앞)","서울특별시 동대문구 천호대로 405장한평역 1번출구 (국민은행앞)","10","37.561867","127.064377"
"동대문구","ST-1299","647","신이문역 1번출구","서울특별시 동대문구 신이문로 44신이문역 1번출구","10","37.602798","127.067268"
"동대문구","ST-1300","648","장안동위더스빌옆","서울특별시 동대문구 한천로 42장안동위더스빌옆","15","37.5667","127.062424"
"동대문구","ST-1302","650","중랑교사거리","서울특별시 동대문구 망우로 131중랑교사거리","20","37.591534","127.067741"
"동대문구","ST-1303","651","우리은행청량리지점앞","서울특별시 동대문구 왕산로 239우리은행청량리지점앞","10","37.582748","127.048279"
"동대문구","ST-1447","652","답십리 래미안엘파인아파트 입구","서울특별시 동대문구 사가정로 190답십리 래미안엘파인아파트 입구","20","37.57653","127.065941"
"동대문구","ST-1449","654","전농동 텃골공원","서울특별시 동대문구 사가정로 65전농동 텃골공원","10","37.577621","127.052109"
"동대문구","ST-1628","656","영휘원 교차로","서울특별시 동대문구 홍릉로 78-1영휘원 교차로","10","37.587238","127.043137"
"동대문구","ST-1629","657","동대문롯데캐슬아파트 앞","서울특별시 동대문구 답십리로23길 30동대문롯데캐슬아파트 앞","13","37.57576","127.04837"
"동대문구","ST-1630","658","촬영소 사거리","서울특별시 동대문구 답십리로 233촬영소 사거리","10","37.572948","127.066147"
"동대문구","ST-1631","659","제기역1번출구","서울특별시 동대문구 왕산로 87제기역1번출구","15","37.57835","127.033386"
"동대문구","ST-1632","660","동의보감타워","서울특별시 동대문구 왕산로 128동의보감타워","10","37.577999","127.037628"
"동대문구","ST-1625","661","경희대학교 청운관","서울특별시 동대문구 경희대로 26경희대학교 청운관","10","37.594601","127.051964"
"동작구","ST-683","2002","노들역 1번출구","서울특별시 동작구 노량진로 지하 238동작구 본동 344-10","20","37.512844","126.952469"
"동작구","ST-877","2003","사육신공원앞","서울특별시 동작구 노량진로 191동작구 노량진동 152-7","10","37.513359","126.948059"
"동작구","ST-685","2007","유한양행앞","서울특별시 동작구 노량진로 74동작구 대방동 47-3","20","37.512939","126.934242"
"동작구","ST-686","2008","노량진근린공원 대방공원","서울특별시 동작구 여의대방로44길 20동작구 대방동 503-2","10","37.509369","126.92807"
"동작구","ST-726","2009","보라매역 8번출구","서울특별시 동작구 상도로 지하 2동작구 대방동 466-51","10","37.500076","126.921082"
"동작구","ST-727","2012","녹십초요양병원앞","서울특별시 동작구 시흥대로 634동작구 신대방동 699","10","37.488361","126.906227"
"동작구","ST-687","2013","장승배기역 5번출구","서울특별시 동작구 상도로 지하 188동작구 노량진동 311-4","30","37.505852","126.939362"
"동작구","ST-728","2015","신대방삼거리역 6번출구쪽","서울특별시 동작구 상도로 지하 76동작구 상도동 329-2","10","37.499855","126.929565"
"동작구","ST-688","2016","신대방삼거리역 3번출구쪽","서울특별시 동작구 상도로 지하 76동작구 대방동 406-10","10","37.499645","126.927094"
"동작구","ST-690","2020","장승배기역2번출구뒷편쪽","서울특별시 동작구 상도로 지하 188동작구 상도동 26-20","10","37.504498","126.938988"
"동작구","ST-691","2024","상도역 1번출구","서울특별시 동작구 상도로 지하 272동작구 상도1동 776","10","37.502178","126.948204"
"동작구","ST-692","2025","흑석역 1번출구","서울특별시 동작구 현충로 지하 90동작구 흑석동 2-28","15","37.50938","126.963615"
"동작구","ST-932","2026","흑석역 4번출구","서울특별시 동작구 현충로 지하 90동작구 현충로 104","10","37.509056","126.963249"
"동작구","ST-693","2027","중앙대학교 정문","서울특별시 동작구 흑석로 47동작구 흑석동 221-1","15","37.507042","126.959152"
"동작구","ST-878","2028","남성역 2번출구 뒷편","서울특별시 동작구 사당로 지하 218동작구 사당동 712-8","10","37.48447","126.971428"
"동작구","ST-923","2032","이수역 11번출구쪽","서울특별시 동작구 사당로 지하 310동작구 사당동 144-4","10","37.485508","126.981621"
"동작구","ST-729","2033","사당동 아르테스 웨딩앞","서울특별시 동작구 동작대로 지하 3동작구 사당동 1112","10","37.481491","126.981583"
"동작구","ST-694","2036","정금마을 마을버스정류장","서울특별시 서초구 동작대로 198동작구 동작동 66-29","20","37.494705","126.982391"
"동작구","ST-695","2037","동작역 5번출구 동작주차공원","서울특별시 동작구 현충로 지하 220동작구 동작동 326","20","37.503189","126.97715"
"동작구","ST-696","2038","동작역 7번출구","서울특별시 동작구 현충로 지하 220동작구 동작동 203-5","10","37.503181","126.976089"
"동작구","ST-697","2040","비계 버스정류소","서울특별시 동작구 현충로 151동작구 흑석동 28-3","10","37.506359","126.969078"
"동작구","ST-731","2041","사당중학교 버스정류소","서울특별시 동작구 사당로 169동작구 사당동 211-2","10","37.486835","126.968048"
"동작구","ST-732","2048","삼일초등학교 인근","서울특별시 동작구 사당로23나길 27사당동 708-566","10","37.488453","126.974213"
"동작구","ST-699","2050","노량진역 5번출구","서울특별시 동작구 노량진로 지하 130노량진동 60-11","10","37.513248","126.939972"
"동작구","ST-700","2054","삼익아파트","서울특별시 동작구 만양로 84노량진동 118-14","10","37.510548","126.944847"
"동작구","ST-733","2056","동작구민 체육센터","서울특별시 동작구 여의대방로16길 53신대방동 460-37","10","37.494499","126.916527"
"동작구","ST-701","2057","상도 아이파크 아파트","서울특별시 동작구 장승배기로 26상도동 201-38","10","37.500881","126.94175"
"동작구","ST-1150","2058","노량진동 맥도널드앞","서울특별시 동작구 노량진동 113-7 노량진동 맥도널드앞","10","37.513523","126.943527"
"동작구","ST-1151","2059","보라매공원 정문","서울특별시 동작구 신대방동 395 보라매공원 정문","10","37.497078","126.917793"
"동작구","ST-1152","2060","남성역3번출구 뒤","서울특별시 동작구 사당동 1131 남성역3번출구 뒤","10","37.484631","126.97155"
"동작구","ST-1153","2061","한강 현대아파트 건너편","서울특별시 동작구 흑석동 27-83 한강 현대아파트 건너편","10","37.505928","126.969231"
"동작구","ST-1154","2062","사당새마을금고","서울특별시 사당동 211-2 사당새마을금고","10","37.486652","126.967842"
"동작구","ST-1354","2063","대방역 4번출구","서울특별시 영등포구 여의대방로 300대방역 4번출구","15","37.512901","126.926613"
"동작구","ST-1355","2064","흑석한강푸르지오 106동앞","서울특별시 동작구 흑석한강로 27흑석한강푸르지오 106동앞","10","37.505356","126.966179"
"동작구","ST-1356","2065","서울시여성가족재단","서울특별시 동작구 여의대방로54길 18서울여성가족재단","15","37.51199","126.927086"
"동작구","ST-1542","2066","양문교회 앞","서울특별시 동작구 시흥대로 646미스터가이드양복전문점","10","37.489399","126.907112"
"동작구","ST-1543","2067","LG전자 베스트샾 대리점 앞","서울특별시 동작구 여의대방로 122LG전자 베스트샾 대리점 앞","10","37.497669","126.919868"
"동작구","ST-1544","2068","총신대 앞(육교)","서울특별시 동작구 동작대로 지하 3총신대 앞(육교)","12","37.488159","126.966476"
"동작구","ST-1667","2069","숭실대 입구역3번 출구 앞","서울특별시 동작구 상도로 지하 378숭실대 입구역3번 출구 앞","7","37.496601","126.953682"
